ChEMBL ID;Name;Synonyms;Type;Molecular Weight;Targets;Bioactivities;AlogP;Polar Surface Area;HBA;HBD;#RO5 Violations;#Rotatable Bonds;CX Acidic pKa;CX Basic pKa;CX LogP;Aromatic Rings;Heavy Atoms;HBA (Lipinski);HBD (Lipinski);#RO5 Violations (Lipinski);Molecular Weight (Monoisotopic);Molecular Formula;Smiles;Inchi Key
CHEMBL13;METOPROLOL;(RS)-METOPROLOL|BEATROLOL|CGP-2175|DL-METOPROLOL|Lopressidone|METOPROLOL|METOPROLOL SLOW RELEASE|Metoprolol|SEROKEN|Toprol-XL;Small molecule;267.37;151;1445;1.61;50.72;4;2;0;9;;9.67;1.76;1;19;4;2;0;2.671.834;C15H25NO3;COCCc1ccc(OCC(O)CNC(C)C)cc1;IUBSYMUCCVWXPE-UHFFFAOYSA-N
CHEMBL35;FUROSEMIDE;ALUZINE 20|ALUZINE 40|ALUZINE 500|Aquamed|DIURESAL|DRYPTAL|Disal|FROOP|FRUMAX|FRUMIL|FRUSEMIDE|FRUSETIC|FRUSID|FRUSOL|FUROSEMIDE|FUROSEMIDUM|Frusemide|HYDROLED|LASIX RET|LB-502|LOGIRENE|Lasix|MARSEMIDE|MIRFAT|NSC-269420|OEDEMEX|RUSYDE|TENKOFRUSE;Small molecule;330.75;216;2810;1.89;122.63;5;3;0;5;4.25;;1.75;2;21;7;4;0;3.300.077;C12H11ClN2O5S;NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl;ZZUFCTLCJUWOSV-UHFFFAOYSA-N
CHEMBL269732;TACROLIMUS;FK-506|FK506|FR-900506|NSC-758659|Prograf|Protopic|TACROLIMUS|TACROLIMUS MONOHYDRATE;Small molecule;804.03;167;970;4.64;178.36;12;3;2;7;9.96;;5.59;0;57;13;3;2;8.034.820;C44H69NO12;C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC;QJJXYPPXXYFBGM-LFZNUXCKSA-N
CHEMBL3039542;CIMAGLERMIN ALFA;CIMAGLERMIN ALFA|GGF-2|GGF2|GLIAL GROWTH FACTOR 2|NEUROGLIA GROWTH FACTOR 2|RHGGF-2|rhGGF2;Protein;;;;;;;;;;;;;;;;;;;;;
CHEMBL1005;REMIFENTANIL;GI 87084X|IDS-NR-005|RAMIFENTANYL|REMIFENTANIL|REMIFENTANYL|Remifentanil|ULTIVA-|Ultiva;Small molecule;376.45;12;53;2.00;76.15;6;0;0;7;;7.51;1.52;1;27;7;0;0;3.761.998;C20H28N2O5;CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1;ZTVQQQVZCWLTDF-UHFFFAOYSA-N
CHEMBL2106622;LIOTHYRONINE I 131;LIOTHYRONINE I 131|LIOTHYRONINE I-131|Tri-Thyrotope|Triomet-131;Small molecule;662.98;;;3.95;92.78;4;3;1;5;0.30;9.48;2.80;2;23;5;4;1;6.507.901;C15H12I3NO4;N[C@@H](Cc1cc([131I])c(Oc2ccc(O)c([131I])c2)c([131I])c1)C(=O)O;AUYYCJSJGJYCDS-UMVFHIKJSA-N
CHEMBL4594600;HUMAN NEUREGULIN-1 RECOMBINANT (177-237);HUMAN NEUREGULIN-1 RECOMBINANT (177-237)|NEUCARDIN|RHNRG-1;Unknown;;;;;;;;;;;;;;;;;;;;;
CHEMBL799;CILOSTAZOL;CILOSTAZOL|NSC-758936|OPC-13013|OPC-21|Pletal;Small molecule;369.47;149;609;3.46;81.93;6;1;0;7;;;3.31;2;27;7;1;0;3.692.165;C20H27N5O2;O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1;RRGUKTPIGVIEKM-UHFFFAOYSA-N
CHEMBL384467;DEXAMETHASONE;AEROSEB-DEX|DECADERM|DECADRON-75|DECASPRAY|DEXACORTISYL|DEXAFREE|DEXAMETHASONE|DEXAMETHASONE INTENSOL|DEXAMETHASONE METASULFOBENZOATE SODIUM|DEXAMETHASONE PALMITATE|DEXAMETHASONE VALERATE|DEXONE 0.5|DEXONE 0.75|DEXONE 1.5|DEXONE 4|DEXSOL|DEXTENZA|DEXYCU|DEXYCU KIT|DROPODEX|Dalalone|Decadron|Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexamethasone|Dexone|FLUORMETHYLPREDNISOLONE|GPPE EAR SPY|HEMADY|Hexadrol|ISV-305|Kortico Injection|MARTAPAN|MAXITROL|Maxidex|Mymethasone|NSC-34521|Neodecadron|ORADEXON|OTO-104|OTOMIZE|OZURDEX|SOFRADEX|SPERSADEX COMP|TOBRADEX;Small molecule;392.47;308;3925;1.90;94.83;5;3;0;2;12.42;;1.68;0;28;5;3;0;3.921.999;C22H29FO5;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;UREBDLICKHMUKA-CXSFZGCWSA-N
CHEMBL2095212;MIRABEGRON;BETANIS|BETMIGA|MIRABEGRON|MYRBETRIQ|MYRBETRIQ GRANULES|YM-178|YM178;Small molecule;396.52;20;1003;2.77;100.27;6;4;0;9;13.84;9.62;2.89;3;28;6;5;0;3.961.620;C21H24N4O2S;Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1;PBAPPPCECJKMCM-IBGZPJMESA-N
CHEMBL494;ILOPROST;CILOPROST|ENDOPROST|ILOMEDIN|ILOPROST|Ventavis|ZK 00036374|ZK-00036374|ZK-36374;Small molecule;360.49;23;90;3.54;77.76;3;3;0;8;4.66;;3.56;0;26;4;3;0;3.602.301;C22H32O4;CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O;HIFJCPQKFCZDDL-ACWOEMLNSA-N
CHEMBL389621;HYDROCORTISONE;ACETASOL HC|ACTICORT|AEROSEB-HC|ALA-CORT|ALA-SCALP|ALKINDI SPRINKLE|ALPHADERM|ANFLAM|ANUGESIC HC|ANUSOL HC|ANUSOL PLUS HC|ANUSOL SOOTHING RELIEF|Anucort-HC|Anusol-HC|BALNEOL-HC|BETA-HC|CALMURID HC|CANESTEN HC|CETACORT|CIPRO HC|COBADEX|COLOCORT|CORLAN|CORT-DOME|CORTENEM|CORTENEMA|CORTISOL|Cor-Oticin|Cortef|Cortifoam|Cortril|DAKTACORT|DAKTACORT HYDROCORT|DERMA CARE HYDROCORT|DERMACORT|DERMASPRAY DEMANG|DIODERM|DOME-CORT|ECONACORT|EFCORTELAN P|ELDECORT|EPICORT|EURAX-HC|EURAX-HYDROCORT|EVACORT|EXE-CORT|FLEXICORT|GERMOLOIDS HC|GLYCORT|GREGODERM|H-CORT|HC #1|HC #4|HC (HYDROCORTISONE)|HI-COR|HYDRO-RX|HYDROCORT IN CALAMINE OILY|HYDROCORT IN CETOMACROGOL FOR A|HYDROCORT IN WTE SOFT PARAF|HYDROCORTISONE|HYDROCORTISONE IN ABSORBASE|HYDRODERM|HYDRODERM HC|Hydrocortisone|Hydrocortone|Hytone|JUNGLE FOR|Locoid|MEDICORT|MILDISON LIPOCREAM|Micort-HC|NOGENIC HC|NSC-10483|NUTRACORT|NYBADEX|NYSTAFORM-HC|Neo-Cortef|OTOSEPTIL|OTOSPORIN|Ophthocort|PENECORT|PERINAL|PLENADREN|PROCTOCORT|PROCTOCREAM HC|PROCTOFOAM HC|PROCTOSEDYL|QUINOCORT|SENTIAL HC|STIE-CORT|SYNACORT|TERRA-CORTRIL NYSTATIN|TEXACORT|TIMOCORT|TIMODINE|TOPISONE|TRI-CICATRIN|Terra-Cortril|U-Cort|UNIROID|UNIROID HC|XYLOPROCT|ZENOXONE;Small molecule;362.47;244;1377;1.78;94.83;5;3;0;2;12.59;;1.28;0;26;5;3;0;3.622.093;C21H30O5;C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO;JYGXADMDTFJGBT-VWUMJDOOSA-N
CHEMBL897;PROBENECID;BENURYL|Benemid|HC 5006|NSC-18786|P-(DIPROPYLSULFAMOYL)BENZOIC ACID|PROBALAN|PROBENATE|PROBENECID|PROBENECIDUM|Probampicin|Probecid|Probenecid;Small molecule;285.37;188;904;2.20;74.68;3;1;0;7;3.53;;2.44;1;19;5;1;0;2.851.035;C13H19NO4S;CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1;DBABZHXKTCFAPX-UHFFFAOYSA-N
CHEMBL4650502;PONSEGROMAB;PF-06946860|PONSEGROMAB;Antibody;;;;;;;;;;;;;;;;;;;;;
CHEMBL1743042;MOTAVIZUMAB;MEDI-524|MOTAVIZUMAB|Motavizumab|Numax;Antibody;;;;;;;;;;;;;;;;;;;;;
CHEMBL742;KETAMINE;ANAKET V|CALYPSOL|CLORKETAM 1000|DL-KETAMINE|IMALGENE 1000|KETALAR|KETAMINE|KETASOL 100|Ketamine|NARKETAN|NSC-70151|PMI-150|TEKAM|URSOTAMIN|VETAKET;Small molecule;237.73;153;784;2.90;29.10;2;1;0;2;;7.16;3.35;1;16;2;1;0;2.370.920;C13H16ClNO;CNC1(c2ccccc2Cl)CCCCC1=O;YQEZLKZALYSWHR-UHFFFAOYSA-N
CHEMBL373742;VASOPRESSIN;ARGININE VASOPRESSIN|ARGIPRESSIN OR LYPRESSIN|Arginine Vasopressin|Beta-Hypophamine|Leiormone|Pitressin|VASOPRESSIN|VASOPRESSIN INJECTION|VASOPRESSIN, UNSPECIFIED|VASOSTRICT|Vasophysin;Protein;1084.25;30;171;;;;;;;;;;;;;;;10.834.379;C46H65N15O12S2;N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O;KBZOIRJILGZLEJ-LGYYRGKSSA-N
CHEMBL578;ENALAPRIL;C09AA02|ENALAPRIL|Enalapril|Lexxel|OLINAPRIL|Vaseretic|Vasotec;Small molecule;376.45;148;2328;1.60;95.94;5;2;0;9;3.67;5.20;0.59;1;27;7;2;0;3.761.998;C20H28N2O5;CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O;GBXSMTUPTTWBMN-XIRDDKMYSA-N
CHEMBL448;PENTOBARBITAL;MEBUBARBITAL|MEBUMAL|NSC-28708|Nembutal|PENTOBARBITAL|PENTOBARBITAL CALCIUM|PENTOBARBITAL CII|PENTOBARBITONE|Pentobarbital;Small molecule;226.28;30;499;1.18;75.27;3;2;0;4;7.48;;1.89;0;16;5;2;0;2.261.317;C11H18N2O3;CCCC(C)C1(CC)C(=O)NC(=O)NC1=O;WEXRUCMBJFQVBZ-UHFFFAOYSA-N
CHEMBL1201599;GLOBULIN, IMMUNE;BT-295|BayGam|CSL-787|CSL787|FLEBOGAMMA|FLEBOGAMMA DIF|FLEBOGAMMADIF|GAMASTAN|GAMMAGARD LIQUID|GAMMAPLEX|GAMUNEX|GLOBULIN, IMMUNE|GLOBULIN, IMMUNE HUMAN SERUM|Gammagard|Gammagee|Gammar|Gammar-P I.V.|Gamulin|HUMAN GAMMAGLOBULIN|HUMAN IGG|HUMAN IMMUNE GLOBULIN G|HUMAN IMMUNOGLOBULIN G|HUMAN NORMAL IMMUNOGLOBULIN|IMMUNE GLOBULIN (HUMAN)|IMMUNE GLOBULIN HUMAN|IMMUNOGLOBULIN G (HUMAN)|IMMUNOGLOBULIN G HUMAN|IMMUNOGLOBULIN G, HUMAN|IMMUNOGLOBULIN HUMAN NORMAL|Immu-G|Immuglobin|KIOVIG|NEWGAM|NORMAL IMMUNOGLOBULINS|NPB-01|OCTAGAM|PRIVIGEN|Sandoglobulin|Venoglobulin-I|Venoglobulin-S;Unknown;;;;;;;;;;;;;;;;;;;;;
CHEMBL707;DOXAZOSIN;C02CA04|Cardura|DOXAZOSIN|Doxazosin|UK-33274;Small molecule;451.48;153;978;1.72;112.27;9;1;0;4;12.67;7.24;2.14;3;33;10;2;0;4.511.856;C23H25N5O5;COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC;RUZYUOTYCVRMRZ-UHFFFAOYSA-N
CHEMBL1201657;HEPARIN SODIUM;CRUDE HEPARIN|CRUDE HEPARIN PORCINE|HEPARIN LOCK FLUSH|HEPARIN SODIUM|HEPARIN SODIUM PORCINE|HEPARIN SODIUM PRESERVATIVE FREE|HEPARIN SODIUM UNFRACTIONATED|HEPARIN SODIUM, PORCINE|HEPARINUM NATRICUM|LIQUAEMIN LOCK FLUSH|LIQUAEMIN SODIUM PRESERVATIVE FREE|LIQUEMIN SODIUM|Lipo-hepin|Liquaemin Sodium|MULTIPARIN|PUMP-HEP|Panheprin|S01XA14|SODIUM HEPARIN|THROMBOPHOB|UNIHEP|UNIPARIN|UNIPARIN FTE;Oligosaccharide;;;;;;;;;;;;;;;;;;;;;
CHEMBL49429;LIXIVAPTAN;CRTX 080|CRTX-080|LIXIVAPTAN|Lixar|Lixivaptan|VPA 985|VPA-985|WAY-VPA-985;Small molecule;473.94;26;1053;6.05;54.34;3;1;1;3;;;5.98;4;34;5;1;1;4.731.306;C27H21ClFN3O2;Cc1ccc(F)cc1C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)c(Cl)c1;PPHTXRNHTVLQED-UHFFFAOYSA-N
CHEMBL1149;LEVOCARNITINE;BICARNESINE|BIOCARN|CARNITINE DL-FORM HYDROCHLORIDE|CARNITINE HCL|CARNITINE HYDROCHLORIDE|CARNITINE HYDROCHLORIDE, DL-|CARNITOR SF|Carnitine|Carnitor|DL-CARNITINE HYDROCHLORIDE|LEVOCARNITINE|LEVOCARNITINE CHLORIDE|LEVOCARNITINE HCL|LEVOCARNITINE HYDROCHLORIDE|NSC-759132|ORISTAR LCH|Vitamin Bt;Small molecule;161.20;122;330;-1.81;60.36;3;1;0;4;4.20;;-4.89;0;11;4;1;0;1.611.052;C7H15NO3;C[N+](C)(C)C[C@H](O)CC(=O)[O-];PHIQHXFUZVPYII-ZCFIWIBFSA-N
CHEMBL52333;ROLOFYLLINE;KW 3902|KW-3902|MK-7418|ROLOFYLLINE|Rolofylline;Small molecule;356.47;37;1168;2.78;72.68;5;1;0;5;8.40;2.44;3.23;2;26;6;1;0;3.562.212;C20H28N4O2;CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O;PJBFVWGQFLYWCB-UHFFFAOYSA-N
CHEMBL3137301;SACUBITRIL;AHU-377|AHU377|SACUBITRIL;Small molecule;411.50;3;8;3.84;92.70;4;2;0;11;4.18;;3.79;2;30;6;2;0;4.112.046;C24H29NO5;CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O;PYNXFZCZUAOOQC-UTKZUKDTSA-N
CHEMBL1437;NOREPINEPHRINE;(-)-NORADRENALINE|LEVARTERENOL|Levophed|NOR ADRENALIN|NOREPINEPHRINE|NSC-757246|Norepinephrine|R-norepinephrine;Small molecule;169.18;103;860;0.09;86.71;4;4;0;2;9.50;8.85;-0.68;1;12;4;5;0;1.690.739;C8H11NO3;NC[C@H](O)c1ccc(O)c(O)c1;SFLSHLFXELFNJZ-QMMMGPOBSA-N
CHEMBL17962;HISTIDINE;FEMA NO. 3694|HISTIDINE|L-HISTIDINE|NSC-137773;Small molecule;155.16;41;138;-0.64;92.00;3;3;0;3;1.85;9.25;-3.29;1;11;5;4;0;1.550.695;C6H9N3O2;N[C@@H](Cc1c[nH]cn1)C(=O)O;HNDVDQJCIGZPNO-YFKPBYRVSA-N
CHEMBL714;ALBUTEROL;AEROLIN|AEROLIN 400|AEROLIN AUTO|AIROMIR|AIRSALB|ALBUTEROL|ASMASAL CLICKHALER|ASMASAL SPACEHALER|ASMAVEN|ASMAVENT|Accuneb|COBUTOLIN|COMBIVENT|COMBIVENT UDVS|Combivent|Duoneb|ETINOLINE|IPRAMOL STERI-NEB|KENTAMOL|LIBETIST|MAXIVENT|NSC-757417|PROVENTIL-HFA|Proair HFA|Proventil|Proventil HFA|RIMASAL|SALAMOL E-BREATHE|SALAPIN|SALBULIN NOVOLIZER|SALBUTAMOL|SALBUTAMOLUM|SALBUVENT|SALIPRANEB|SCH 13949W|SCH-13949W|STERI-NEB SALAMOL|VENTMAX SR|VENTODISKS|VENTOLIN CR|VENTOLIN E-BREATHE|VENTOLINE|VOLMAX|Ventolin|Ventolin HFA|Volmax;Small molecule;239.31;163;518;1.31;72.72;4;4;0;4;10.12;9.40;0.34;1;17;4;4;0;2.391.521;C13H21NO3;CC(C)(C)NCC(O)c1ccc(O)c(CO)c1;NDAUXUAQIAJITI-UHFFFAOYSA-N
CHEMBL4297511;FIRIBASTAT;FIRIBASTAT|QGC-001|QGC001|RB-150;Small molecule;368.52;;;-0.42;160.78;8;4;0;11;-1.26;10.19;-4.49;0;20;8;6;1;3.680.204;C8H20N2O6S4;N[C@@H](CCS(=O)(=O)O)CSSC[C@@H](N)CCS(=O)(=O)O;HJPXZXVKLGEMGP-YUMQZZPRSA-N
CHEMBL1908307;FLOSEQUINAN;BTS 49 465|BTS-49-465|BTS-49465|FLOSEQUINAN|MANOPLAX;Small molecule;239.27;4;35;1.42;45.06;3;0;0;1;;;0.72;2;16;3;0;0;2.390.416;C11H10FNO2S;Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21;UYGONJYYUKVHDD-UHFFFAOYSA-N
CHEMBL1201774;SAPROPTERIN;6R-BH4|DAPROPTERIN|DAPROTERIN|R-THBP|SAPROPTERIN|TETRAHYDROBIOPTERIN;Small molecule;241.25;4;22;-1.70;136.29;7;6;1;2;7.82;0.82;-2.32;1;17;8;7;1;2.411.175;C9H15N5O3;C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1;FNKQXYHWGSIFBK-RPDRRWSUSA-N
CHEMBL1393;SPIRONOLACTONE;ABBOLACTONE|Aldactone|CAROSPIR|DIATENSEC|GX SPIRONOL|LARACTONE|NSC-150399|SC-9420|SPIRETIC|SPIROCTAN 100|SPIROCTAN 25|SPIROCTAN 50|SPIRONOLACTONE|SPIRONOLACTONE CEVA|SPIRONOLACTONUM|SPIROSPARE 100|SPIROSPARE 25|Spironolactone|VEROSPIRONE;Small molecule;416.58;159;886;4.85;60.44;5;0;0;1;;;3.64;0;29;4;0;0;4.162.021;C24H32O4S;CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12;LXMSZDCAJNLERA-ZHYRCANASA-N
CHEMBL2181927;FINERENONE;BAY 94-8862|BAY-94-8862|BAY94-8862|FINERENONE|Finerenone|KERENDIA;Small molecule;378.43;8;19;2.99;110.26;6;2;0;5;;6.06;1.85;2;28;7;3;0;3.781.692;C21H22N4O3;CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2;BTBHLEZXCOBLCY-QGZVFWFLSA-N
CHEMBL190461;CANNABIDIOL;(-)-CANNABIDIOL|(-)-CBD|(-)-TRANS-CANNABIDIOL|.DELTA.1(2)-TRANS-CANNABIDIOL|BTX-1204|BTX-1503|CANNABIDIOL|CANNABIDIOL SOLUTION|CARDIOLRX|CBD|EPIDIOLEX|GWP-42003|GWP-42003-P|GWP42003|GWP42003-P;Small molecule;314.47;113;299;5.85;40.46;2;2;1;6;9.13;;6.33;1;23;2;2;1;3.142.246;C21H30O2;C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O;QHMBSVQNZZTUGM-ZWKOTPCHSA-N
CHEMBL642;ACEBUTOLOL;ACEBUTOLOL|Acebutolol|C07AB04|Sectral;Small molecule;336.43;137;439;2.37;87.66;5;3;0;10;13.91;9.57;1.53;1;24;6;3;0;3.362.049;C18H28N2O4;CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1;GOEMGAFJFRBGGG-UHFFFAOYSA-N
CHEMBL1168;RAMIPRIL;Altace|C09AA05|CARDACE|CORPRIL|DELIX|ECATOR|HOE 498|HOE-498|HOPACE|LOPACE|NSC-758933|PRAMACE|RAMACE|RAMIPRES|RAMIPRIL|RANACE|TRIATEC|TRITACE|UNIPRIL|VESDIL;Small molecule;416.52;131;686;2.38;95.94;5;2;0;9;3.75;5.20;1.47;1;30;7;2;0;4.162.311;C23H32N2O5;CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21;HDACQVRGBOVJII-JBDAPHQKSA-N
CHEMBL344159;TOLVAPTAN;JINARC|JYNARQUE|OPC-41061|OPC-41061(TOLVAPTAN)|SAMSCA|TOLVAPTAN;Small molecule;448.95;26;81;5.68;69.64;3;2;1;3;;;5.35;3;32;5;2;1;4.481.554;C26H25ClN2O3;Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1;GYHCTFXIZSNGJT-UHFFFAOYSA-N
CHEMBL679;EPINEPHRINE;(-)-(R)-EPINEPHRINE|(-)-EPINEPHRINE|ADREN CO|ADRENACLICK|ADRENALINE|ADRENALINUM|ANA-GUARD|ANAPEN|ANAPHYLACTIC SHOCK DRUG KIT|ASMA-VYDRIN|ASTHMAHALER|AUVI-Q|Adrenalin|Ana-Kit|BRONKAID MIST|BROVON|EMERADE|EPI E Z PEN JR|EPINEPHRINE|EPINEPHRINE (COPACKAGED)|EPINEPHRINE HCL|EPINEPHRINE HYDROCHLORIDE|EPINEPHRINUM|EPIPEN E Z PEN|EPIPEN JR|EPIPEN JR.|EPPY|Epinephrine|Epipen|GLAUPOSINE|GPPE INH SOLN|JEXT|L-EPINEPHRINE HYDROCHLORIDE|LEVO-METHYLAMINOETHANOLCATECHOL|MEDIHALER-EPI|NEPHRIDINE|NSC-62786|PRIMATENE|PRIMATENE MIST|RACEPINEFRINE HYDROCHLORIDE, (R)-|RACEPINEFRINE, (R)-|RIDDOBRON|RIDDOFAN|RYBARVIN|SIMPLENE|SOLN MADE TO RYBARVIN FOR|SUS-PHRINE SULFITE FREE|SUS-PHRINE SULPHITE-FREE|SUSPHRINE|SYMJEPI|Sus-Phrine|Sus-phrine sulfite-free|TONOGEN|TWINJECT|TWINJECT 0.15|TWINJECT 0.3;Small molecule;183.21;186;1985;0.35;72.72;4;4;0;3;9.69;8.91;-0.43;1;13;4;4;0;1.830.895;C9H13NO3;CNC[C@H](O)c1ccc(O)c(O)c1;UCTWMZQNUQWSLP-VIFPVBQESA-N
CHEMBL1161681;NITROUS ACID;NITROUS ACID|Nitrite (No2-);Small molecule;47.01;13;33;0.14;49.66;2;1;0;0;;;0.17;0;3;3;1;0;470.007;HNO2;O=NO;IOVCWXUNBOPUCH-UHFFFAOYSA-N
CHEMBL32;MOXIFLOXACIN;AVELOX|AVELOX I.V.|AVELOX IV|Avelox|MOXIFLOXACIN|Moxifloxacin|Vigamox|ZIMOXIN;Small molecule;401.44;202;4231;2.37;83.80;6;2;0;4;5.49;9.42;-0.50;2;29;7;2;0;4.011.751;C21H24FN3O4;COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;FABPRXSRWADJSP-MEDUHNTESA-N
CHEMBL1771;CLOPIDOGREL;CLOPIDOGREL|CLOPIDOGREL 1A-PHARMA|CLOPIDOGREL ACINO|CLOPIDOGREL APOTEX|CLOPIDOGREL BENZENESULFONATE|CLOPIDOGREL BESILATE|CLOPIDOGREL BESYLATE|CLOPIDOGREL HEXAL|CLOPIDOGREL SANDOZ|CLOPIDOGREL-RATIOPHARM|Clopidogrel|GREPID|ISCOVER|NSC-758613|PLAVIX|R 130964|R-130964|SR 25990|SR-25990|ZYLLT;Small molecule;321.83;141;703;3.67;29.54;4;0;0;3;;4.77;4.03;2;21;3;0;0;3.210.590;C16H16ClNO2S;COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1;GKTWGGQPFAXNFI-HNNXBMFYSA-N
CHEMBL2108574;ANTITHROMBIN III HUMAN;ANTITHROMBIN|ANTITHROMBIN III|ANTITHROMBIN III (HUMAN)|ANTITHROMBIN III HUMAN|ANTITHROMBIN III, HUMAN|ANTITHROMBIN III,HUMAN|AT III|AT-III|ATENATIV|ATNATIV|HEPARIN COFACTOR B|KYBERNIN P|Kybernin|ORG 10849|THROMBATE III;Unknown;;;;;;;;;;;;;;;;;;;;;
CHEMBL2108597;FERRIC CARBOXYMALTOSE;FERRIC CARBOXYMALTOSE|INJECTAFER|IRON DEXTRI-MALTOSE|VIT-45;Unknown;;;;;;;;;;;;;;;;;;;;;
CHEMBL818;IOBENGUANE;IOBENGUANE|IOBENGUANE (127-I)|Iobenguane;Small molecule;275.09;26;78;1.27;61.90;1;3;0;2;;11.75;1.69;1;12;3;4;0;2.749.919;C8H10IN3;N=C(N)NCc1cccc(I)c1;PDWUPXJEEYOOTR-UHFFFAOYSA-N
CHEMBL4297596;FULACIMSTAT;BAY-1142524|BAY1142524|FULACIMSTAT;Small molecule;487.39;;;2.70;116.44;8;1;0;3;2.85;;3.21;4;35;9;1;0;4.870.991;C23H16F3N3O6;Cn1c(=O)oc2cc(-n3cc(C(=O)O)c(=O)n([C@@H]4CCc5c4cccc5C(F)(F)F)c3=O)ccc21;JDARDSVOVYVQST-MRXNPFEDSA-N
CHEMBL585;TRIAMTERENE;DYTAC|Dyrenium|NSC-639359|NSC-77625|SK&F 8542|SK&F-8542|SK-8542|TRIAMTERENE;Small molecule;253.27;214;2424;0.83;129.62;7;3;0;1;;1.86;1.11;3;19;7;6;1;2.531.076;C12H11N7;Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1;FNYLWPVRPXGIIP-UHFFFAOYSA-N
CHEMBL859;OXYPURINOL;NSC-76239|OXIPURINOL|OXYPURINOL|Oxypurinol;Small molecule;152.11;9;22;-0.24;94.92;5;3;0;0;8.20;1.19;0.41;2;11;6;3;0;1.520.334;C5H4N4O2;Oc1nc(O)c2cn[nH]c2n1;HXNFUBHNUDHIGC-UHFFFAOYSA-N
CHEMBL435;HYDROCHLOROTHIAZIDE;APO-HYDRO|APRESAZIDE|CAROZIDE|CHLOROSULTHIADIL|COPALIA-HCT|DAFIRO-HCT|DIHYDROCHLORURITE|ESIDREX|EXFORGE-HCT|Esidrix|HCTZ|HIDROTIAZIDA|HYDRO-D|HYDROCHLOROTHIAIZIDE|HYDROCHLOROTHIAZIDE|HYDROCHLOROTHIAZIDE INTENSOL|HYDROCHLOROTHIAZIDUM|HYDROSALURIC|Hydrochlorothiazide|Hydrodiuril|IDROTIAZIDE|IMPRIDA-HCT|LOTENSIN HCT|MEGADIURIL|MICROZIDE|NEWTOLIDE|NSC-53477|Oretic|PANTEMON|RASILEZ-HCT|SERVITHIAZID|SU-5879|UNIPRES|VETIDREX|Zide;Small molecule;297.75;234;1315;-0.35;118.36;5;3;0;1;9.09;;-0.58;1;17;7;4;0;2.969.645;C7H8ClN3O4S2;NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O;JZUFKLXOESDKRF-UHFFFAOYSA-N
